order_id,customer_id,email,phone,order_amount,quantity,discount_pct,order_date,status,product_category,product_name,payment_type,shipping_country
ORD-10908,CUST-1149,jq***@outlook.com,***-***-4938,3858.9,6,25,2022-05-25,Shipped,Electronics,S***,Debit Card,MASKED_11aedd0e
ORD-10909,CUST-1471,hl***@yahoo.com,***-***-7206,3387.25,5,0,2022-06-16,Shipped,Electronics,S***,PayPal,MASKED_0f177369
ORD-10910,CUST-3290,zf***@hotmail.com,***-***-2485,227.23,1,15,06/30/2022,Pending,Electronics,T***,PayPal,MASKED_c86ee0d9
ORD-10911,CUST-1081,ac***@yahoo.com,***-***-6815,1718.8,10,0,2022-08-09,Pending,Books,S***,Cash,MASKED_c86ee0d9
ORD-10912,CUST-1355,***@***.***,***-***-6596,51.22,1,15,2022-04-12,Delivered,Electronics,S***,Debit Card,MASKED_3e8d115e
ORD-10913,CUST-4839,sb***@hotmail.com,***-***-8679,454.76,4,15,2024-03-11,Cancelled,Beauty,M***,PayPal,MASKED_3e8d115e
ORD-10914,CUST-8012,lh***@gmail.com,***-***-8715,5428.57,7,25,2024-02-17,Delivered,Beauty,M***,Debit Card,MASKED_7516fd43
ORD-10915,CUST-8828,cs***@hotmail.com,***-***-5031,192.88,8,5,2026-10-24,Processing,Books,B***,Credit Card,MASKED_19d3326f
ORD-10916,CUST-5024,ew***@company.io,***-***-3433,5319.92,8,5,2023-12-21,Refunded,Toys,L***,Debit Card,MASKED_c86ee0d9
ORD-10917,CUST-9581,ir***@gmail.com,***-***-5502,4301.64,6,25,2024-06-10,Pending,Sports,B***,PayPal,MASKED_c86ee0d9
ORD-10918,CUST-6144,hl***@hotmail.com,***-***-7729,3238.5,6,10,2023-06-26,Delivered,Beauty,F***,PayPal,MASKED_24d22e03
ORD-10919,CUST-7861,ev***@hotmail.com,***-***-2799,MISSING,10,5,2024-04-18,Refunded,Beauty,M***,Bank Transfer,MASKED_c86ee0d9
ORD-10920,CUST-7082,se***@yahoo.com,***-***-4209,1762.4,5,10,2023-05-21,CANCELLED,Food,T***,Credit Card,MASKED_11aedd0e
ORD-10921,CUST-4163,sm***@enterprise.net,***-***-1919,1861.41,3,20,2023-12-17,Refunded,Toys,B***,PayPal,MASKED_76423d83
ORD-10922,CUST-5397,ks***@hotmail.com,***-***-9898,2135.52,9,5,2022-07-29,Processing,Beauty,S***,Bank Transfer,MASKED_24d22e03
ORD-10923,CUST-3180,yn***@company.io,***-***-5586,3565.35,5,20,2024-01-03,Pending,Beauty,M***,Debit Card,MASKED_c86ee0d9
ORD-10924,CUST-1983,jw***@gmail.com,***-***-9348,5163.66,9,20,2023-10-17,Refunded,Sports,Y***,PayPal,MASKED_11aedd0e
ORD-10925,CUST-6771,hh***@gmail.com,***-***-ghij,1845.85,5,0,2023-02-17,Cancelled,Clothing,J***,Bank Transfer,MASKED_11aedd0e
ORD-10926,CUST-2684,mv***@gmail.com,***-***-9453,1558.28,4,15,2023-03-16,Cancelled,Food,V***,Credit Card,MASKED_76423d83
ORD-10927,CUST-5187,lp***@enterprise.net,***-***-6697,1212.24,4,15,2022-12-02,  Cancelled  ,Food,O***,Cash,MASKED_3e8d115e
ORD-10928,CUST-2090,yz***@outlook.com,***-***-5385,2699.1,6,15,2023-03-15,Cancelled,Home & Garden,R***,Cash,MASKED_3a52f3c2
ORD-10929,CUST-7078,au***@enterprise.net,***-***-6241,362.16,6,5,2024-06-14,PENDING,Electronics,H***,PayPal,MASKED_6cc98ba2
ORD-10930,CUST-8784,ao***@hotmail.com,***-***-2899,2281.05,3,0,2024-06-18,Cancelled,Clothing,J***,Debit Card,MASKED_3e8d115e
ORD-10931,CUST-9009,qx***@enterprise.net,***-***-8920,2708.65,5,25,2023-11-10,Delivered,Books,B***,Voucher,MASKED_24d22e03
ORD-10932,CUST-5358,rp***@gmail.com,***-***-7007,639.36,4,5,2022-06-15,Shipped,Beauty,L***,Bank Transfer,MASKED_3e8d115e
ORD-10933,CUST-6386,qy***@enterprise.net,***-***-1718,958.6,10,0,2023-02-11,Refunded,Home & Garden,L***,Bank Transfer,MASKED_7516fd43
ORD-10934,CUST-7601,ak***@company.io,***-***-5131,461.06,2,15,2022-09-06,Refunded,Electronics,S***,Bank Transfer,MASKED_6cc98ba2
ORD-10935,CUST-9160,***@***.***,***-***-1645,2372.58,3,0,2023-12-07,Refunded,Sports,D***,Credit Card,MASKED_19d3326f
ORD-10936,CUST-2876,cr***@enterprise.net,***-***-1934,1196.79,3,25,2023-12-14,Refunded,Beauty,L***,Debit Card,MASKED_3e8d115e
ORD-10937,CUST-8264,js***@gmail.com,***-***-6074,1916.6,10,20,2022-02-15,6,Beauty,F***,Debit Card,MASKED_3e8d115e
ORD-10938,CUST-1405,iw***@gmail.com,***-***-8030,1288.08,3,20,2022-03-10,Shipped,Sports,T***,PayPal,MASKED_0f177369
ORD-10939,CUST-8337,ww***@company.io,***-***-2550,5954.0,8,20,2023-08-22,Pending,Sports,R***,Debit Card,MASKED_6cc98ba2
ORD-10940,CUST-4869,zt***@company.io,***-***-6857,1321.16,4,0,2022-03-31,Refunded,Home & Garden,R***,Debit Card,MASKED_0f177369
ORD-10941,CUST-9810,pe***@gmail.com,***-***-4962,6604.56,9,10,2023-08-03,Cancelled,Beauty,M***,Debit Card,MASKED_3e8d115e
ORD-10942,CUST-7349,mm***@hotmail.com,***-***-4087,735.52,8,20,2022-03-13,Processing,Toys,R***,PayPal,MASKED_6cc98ba2
ORD-10943,CUST-3964,nl***@hotmail.com,***-***-9049,639.6,3,10,2023-10-17,pEnDiNg,Toys,L***,Debit Card,MASKED_7516fd43
ORD-10944,CUST-3968,fd***@yahoo.com,***-***-4454,2789.8,10,0,2023-10-12,Cancelled,Books,F***,Bank Transfer,MASKED_c86ee0d9
ORD-10945,CUST-8693,um***@enterprise.net,***-***-6351,2351.76,8,15,2024-06-24,Refunded,Electronics,L***,PayPal,MASKED_11aedd0e
ORD-10946,CUST-9789,jk***@hotmail.com,***-***-9423,496923.35,7,5,2023-11-14,Refunded,Beauty,P***,Cash,MASKED_3a52f3c2
ORD-10947,CUST-9593,tf***@gmail.com,***-***-5763,MISSING,8,5,2022-06-12,Refunded,sports,B***,Cash,MASKED_19d3326f
ORD-10948,CUST-1522,hw***@yahoo.com,***-***-7568,292.14,1,15,2022-06-19,Refunded,Home & Garden,S***,Credit Card,MASKED_0f177369
ORD-10949,CUST-1078,ez***@company.io,***-***-7909,3211.38,6,5,2022-12-10,Cancelled,Home & Garden,P***,Credit Card,MASKED_3e8d115e
ORD-10950,CUST-9052,rq***@outlook.com,***-***-2647,2641.48,4,0,2022-05-26,Processing,Electronics,H***,Cash,MASKED_7516fd43
ORD-10951,CUST-6606,ke***@outlook.com,***-***-8067,1692.66,6,0,2024-03-28,Cancelled,Sports,Y***,Cash,MASKED_3a52f3c2
ORD-10952,CUST-2763,cr***@hotmail.com,***-***-8246,1226.0,8,10,2023-01-30,Pending,Toys,A***,Credit Card,MASKED_3e8d115e
ORD-10953,CUST-8242,us***@gmail.commdw,***-***-1970,7026.21,9,15,2023-08-08,Processing,Food,C***,Cash,MASKED_6cc98ba2
ORD-10954,CUST-9844,ug***@yahoo.com,***-***-7861,3469.68,6,15,2022-08-22,Refunded,Home & Garden,S***,Debit Card,MASKED_3a52f3c2
ORD-10955,CUST-7000,vn***@enterprise.net,***-***-3878,MISSING,4,25,2022-09-01,Pending,Sports,D***,PayPal,MASKED_c86ee0d9
ORD-10956,CUST-5075,tl***@company.io,***-***-2385,2077.12,4,0,2023-12-04,Refunded,Food,O***,Cash,MASKED_0f177369
ORD-10957,CUST-9343,rc***@hotmail.com,***-***-2366,2746.0,4,25,2022-02-24,Refunded,Food,T***,Bank Transfer,MASKED_3a52f3c2
ORD-10958,CUST-8242,co***@outlook.com,***-***-2326,3139.36,8,10,2024-06-03,Processing,Books,F***,PayPal,MASKED_11aedd0e
ORD-10959,CUST-3786,az***@outlook.com,***-***-8415,4230.0,6,15,2022-02-18,Processing,Toys,L***,PayPal,MASKED_7516fd43
ORD-10960,CUST-8313,kr***@gmail.com,***-***-6137,4803.3,9,0,2022-09-07,Processing,Home & Garden,P***,Bank Transfer,MASKED_7516fd43
ORD-10961,CUST-4892,id***@company.io,***-***-2408,4715.69,7,25,2023-12-20,Delivered,Clothing,J***,Bank Transfer,MASKED_24d22e03
ORD-10962,CUST-8105,tp***@outlook.com,***-***-1451,368.12,1,25,2023-11-19,PROCESSING,Electronics,S***,PayPal,MASKED_76423d83
ORD-10963,CUST-8743,ln***@company.io,***-***-6544,2034.9,6,15,2024-04-22,6,Books,C***,Debit Card,MASKED_0f177369
ORD-10964,CUST-8219,cl***@yahoo.com,***-***-6954,5175.17,7,15,2022-08-01,Delivered,Beauty,M***,Debit Card,MASKED_19d3326f
ORD-10965,CUST-4578,vb***@outlook.com,***-***-2173,1174.67,7,15,2023-03-03,Pending,Food,P***,Debit Card,MASKED_76423d83
ORD-10966,CUST-7348,hf***@company.io,***-***-4546,MISSING,7,15,2023-07-19,Cancelled,Toys,A***,Credit Card,MASKED_7516fd43
ORD-10967,CUST-1944,fr***@outlook.com,***-***-5590,1165.89,3,0,2022-02-14,Shipped,Sports,Y***,Bank Transfer,MASKED_c86ee0d9
ORD-10968,CUST-7561,oe***@gmail.com,***-***-8343,6192.8,10,20,2023-09-20,Refunded,Clothing,S***,PayPal,MASKED_24d22e03
ORD-10969,CUST-2671,pl***@hotmail.com,***-***-4461,4479.75,9,25,2024-03-31,Refunded,Food,P***,Bank Transfer,MASKED_3a52f3c2
ORD-10970,CUST-1877,fc***@company.io,***-***-1775,1691.28,4,0,2024-02-21,Processing,Clothing,T***,Bank Transfer,MASKED_76423d83
ORD-10971,CUST-1600,ju***@gmail.com,***-***-1922,1307.22,6,5,2023-05-03,Refunded,Beauty,L***,Cash,MASKED_3e8d115e
ORD-10972,CUST-4568,***@***.***,***-***-6278,3996.8,5,10,2022-04-19,Delivered,Sports,R***,Credit Card,MASKED_24d22e03
ORD-10973,CUST-9880,ow***@yahoo.com,***-***-5278,101.6,1,10,2022-09-22,Pending,Books,S***,Cash,MASKED_11aedd0e
ORD-10974,CUST-9820,ck***@yahoo.com,***-***-1526,1465.4,5,20,2024-02-07,Cancelled,Toys,R***,Debit Card,MASKED_76423d83
ORD-10975,CUST-8835,qx***@yahoo.com,***-***-4708,2554.93,7,25,2022-10-28,Pending,Food,O***,PayPal,MASKED_c86ee0d9
ORD-10976,CUST-6079,ty***@outlook.com,***-***-5435,759.6,9,5,2023-11-17,in-transit,Books,F***,Debit Card,MASKED_11aedd0e
ORD-10977,CUST-9833,ap***@enterprise.net,***-***-8658,947.76,6,0,2022-11-24,shipped,Home & Garden,L***,PayPal,MASKED_3e8d115e
ORD-10978,CUST-7262,bx***@hotmail.com,***-***-7937,591.84,3,20,2022-06-27,Processing,Clothing,S***,PayPal,MASKED_3a52f3c2
ORD-10979,CUST-4077,jo***@hotmail.com,***-***-5913,1237.05,3,25,2023-06-14,Cancelled,Home & Garden,C***,Debit Card,MASKED_3a52f3c2
ORD-10980,CUST-3188,mc***@outlook.com,***-***-8368,5287.1,7,10,2022-07-29,Shipped,Sports,Y***,Cash,MASKED_3e8d115e
ORD-10981,CUST-4432,qy***@company.io,***-***-8705,1612.03,7,15,2022-12-03,Pending,Books,T***,Bank Transfer,MASKED_76423d83
ORD-10982,CUST-9829,ap***@company.io,***-***-1268,2426.27,7,15,2023-12-19,Pending,Home & Garden,R***,Credit Card,MASKED_6cc98ba2
ORD-10983,CUST-8871,wq***@hotmail.com,***-***-6337,545.38,2,0,28-01-2024,Shipped,Electronics,L***,Cash,MASKED_19d3326f
ORD-10984,CUST-1272,rj***@outlook.com,***-***-4757,1313.7,5,15,2022-12-18,Shipped,Beauty,M***,Debit Card,MASKED_11aedd0e
ORD-10985,CUST-3825,lm***@hotmail.com,***-***-2168,none,8,25,2023-02-26,Processing,Books,C***,PayPal,MASKED_24d22e03
ORD-10986,CUST-6463,ww***@company.io,***-***-1025,-419.29,10,10,2023-10-21,Cancelled,Home & Garden,P***,Debit Card,MASKED_0f177369
ORD-10987,CUST-7185,nt***@enterprise.net,***-***-4811,1626.8,5,0,2023-07-05,Pending,Food,O***,Debit Card,MASKED_3a52f3c2
ORD-10988,CUST-8282,rc***@outlook.com,***-***-9346,3019.36,4,20,2023-07-22,Cancelled,Toys,P***,Bank Transfer,MASKED_11aedd0e
ORD-10989,CUST-4932,pr***@hotmail.com,***-***-8787,770.03,1,200,2022-01-26,Shipped,Food,O***,Credit Card,MASKED_0f177369
ORD-10990,CUST-5550 ,ji***@gmail.com,***-***-7527,458.93,1,10,2024-01-14,Cancelled,Beauty,L***,Debit Card,MASKED_11aedd0e
ORD-10991,CUST-1603,gz***@hotmail.com,***-***-2289,690.05,1,0,2022-03-03,Refunded,Sports,D***,PayPal,MASKED_24d22e03
ORD-10992,CUST-5533,cp***@hotmail.com,***-***-6020,5048.88,8,15,2023-04-05,Delivered,Toys,L***,Cash,MASKED_6cc98ba2
ORD-10993,CUST-1274,hm***@enterprise.net,***-***-5525,MISSING,10,25,2022-06-18,Refunded,Food,O***,Debit Card,MASKED_7516fd43
ORD-10994,CUST-6038,sm***@yahoo.com,***-***-2479,250.12,1,10,2023-04-10,Refunded,Books,C***,PayPal,MASKED_c86ee0d9
ORD-10995,CUST-9141,hh***@outlook.com,***-***-2477,2336.81,7,5,2023-01-11,Pending,Sports,T***,Debit Card,MASKED_7516fd43
ORD-10996,CUST-2948,nf***@company.io,***-***-ghij,3071.82,6,20,2024-04-06,Cancelled,Books,F***,Cash,MASKED_19d3326f
ORD-10997,CUST-4367,xz***@company.io,***-***-9724,528.09,3,20,2025-11-03,Cancelled,Sports,Y***,Credit Card,MASKED_3a52f3c2
ORD-10998,CUST-2664,we***@gmail.com,***-***-3535,673.13,1,15,2022-07-17,Shipped,Clothing,T***,Credit Card,MASKED_11aedd0e
ORD-10999,CUST-8369,fc***@company.io,***-***-2635,1204.9,one,0,2023-09-24,Refunded,Beauty,S***,PayPal,MASKED_24d22e03
ORD-11000,CUST-5372,ik***@yahoo.com,***-***-6026,6868.6,10,25,2022-03-26,Cancelled,Sports,Y***,Credit Card,MASKED_6cc98ba2
ORD-11001,CUST-9179,zj***@enterprise.net,***-***-7242,1653.54,3,20,2023-08-06,Delivered,Clothing,J***,Credit Card,MASKED_19d3326f
ORD-11002,CUST-8468,mu***@enterprise.net,***-***-0000,1827.75,3,0,2022-02-17,Refunded,Home & Garden,R***,PayPal,MASKED_19d3326f
ORD-11003,CUST-3415,md***@company.io,***-***-7227,566.67,1,0,2022-10-22,Cancelled,Toys,L***,Debit Card,MASKED_c86ee0d9
ORD-11004,CUST-9274,kj***@hotmail.com,***-***-5253,1018.96,2,5,2022-02-06,Pending,Sports,B***,PayPal,MASKED_3e8d115e
ORD-11005,CUST-3096,fo***@company.io,***-***-2600,336.27,1,25,2024-06-07,Processing,Beauty,F***,Bank Transfer,MASKED_7516fd43
ORD-11006,CUST-5748,vh***@gmail.com,***-***-2999,1801.16,4,10,2023-04-16,Cancelled,Sports,Y***,PayPal,MASKED_3a52f3c2
ORD-11007,CUST-9662,dg***@hotmail.com,***-***-3445,4568.76,7,20,2022-06-20,Shipped,Sports,T***,Debit Card,MASKED_c86ee0d9
ORD-11008,CUST-7540,xt***@outlook.com,***-***-8858,3235.12,8,10,2024-01-22,Shipped,Books,C***,PayPal,MASKED_24d22e03
ORD-11009,CUST-5769,dg***@hotmail.com,***-***-0000,1132.14,2,15,2022-11-27,Pending,Food,C***,Cash,MASKED_24d22e03
ORD-11010,CUST-4384,gf***@enterprise.net,***-***-4009,454.75,1,0,2024-05-05,Pending,Food,V***,Debit Card,MASKED_7516fd43
ORD-11011,CUST-1807,  ***@enterprise.net  ,***-***-5498,1757.7,5,0,2024-03-23,Processing,Clothing,J***,Barter,MASKED_19d3326f
ORD-11012,CUST-1258,vi***@yahoo.com,***-***-7438,1108.45,5,0,2023-09-22,Delivered,Electronics,T***,PayPal,MASKED_6cc98ba2
ORD-11013,CUST-3515,dq***@outlook.com,***-***-3796,1979.82,6,0,05/12/2024,Shipped,Books,T***,Debit Card,MASKED_19d3326f
ORD-11014,CUST-8826,rl***@company.io,***-***-7478,2997.7,10,0,2023-04-02,Cancelled,Home & Garden,C***,Credit Card,MASKED_0f177369
ORD-11015,CUST-6555,rx***@enterprise.net,***-***-5515,6257.0,10,20,2023-07-09,Processing,Toys,R***,Debit Card,MASKED_19d3326f
ORD-11016,CUST-9071,ml***@outlook.com,***-***-3862,114962.49,7,5,2024-01-14,Pending,Toys,R***,PayPal,MASKED_24d22e03
ORD-11017,CUST-4747,ky***@outlook.com,***-***-4938,1862.8,5,25,2022-03-15,Refunded,Electronics,H***,UNKNOWN,MASKED_0f177369
ORD-11018,CUST-7129,jj***@yahoo.com,***-***-6145,2397.6,9,5,2022-09-01,Processing,Books,C***,PayPal,MASKED_3e8d115e
ORD-11019,CUST-2926,au***@hotmail.com,***-***-4496,2521.6,5,25,2024-01-24,Refunded,Toys,B***,Bank Transfer,MASKED_7516fd43
ORD-11020,CUST-3039,mg***@outlook.com,***-***-6571,366522.15,4,0,2023-06-15,Refunded,Sports,D***,Bank Transfer,MASKED_11aedd0e
ORD-11021,CUST-3917 ,al***@outlook.com,***-***-2603,3493.44,8,15,2023-12-22,Processing,Toys,L***,PayPal,MASKED_24d22e03
ORD-11022,CUST-3098,uy***@company.io,***-***-5425,407.6,8,0,2022-08-07,Processing,Home & Garden,P***,Credit Card,MASKED_3a52f3c2
ORD-11023,CUST-7783,hb***@gmail.com,***-***-9522,1017.4,4,0,2022-07-20,TBD,Electronics,L***,Credit Card,MASKED_0f177369
ORD-11024,CUST-5332,ul***@gmail.com,***-***-9570,5190.16,8,15,2023-03-16,Cancelled,Home & Garden,S***,Credit Card,MASKED_c86ee0d9
ORD-11025,CUST-3404,ue***@company.io,***-***-6217,6457.9,10,15,2022-09-28,Refunded,Books,T***,Bank Transfer,MASKED_3e8d115e
ORD-11026,CUST-7259,jv***@yahoo.com,***-***-6539,522351.27,6,5,2022-03-01,Processing,Home & Garden,C***,Cash,MASKED_76423d83
ORD-11027,CUST-4994,vs***@yahoo.com,***-***-1977,2655.95,5,0,2022-04-24,Processing,Home & Garden,R***,Debit Card,MASKED_19d3326f
ORD-11028,CUST-7898,aa***@hotmail.com,***-***-2076,MISSING,6,25,2023-03-03,Processing,Home & Garden,S***,Bank Transfer,MASKED_c86ee0d9
ORD-11029,CUST-2788,ov***@company.io,***-***-1606,MISSING,7,10,2024-01-06,Refunded,Electronics,S***,Cash,MASKED_7516fd43
ORD-11030,CUST-3021,uo***@gmail.com,***-***-7123,4381.84,8,20,2023-08-11,Pending,Beauty,L***,Bank Transfer,MASKED_19d3326f
ORD-11031,CUST-1410,ky***@enterprise.net,***-***-7010,5893.0,10,10,2023-06-11,processing,Books,S***,Cash,MASKED_3a52f3c2
ORD-11032,CUST-6538,ot***@hotmail.com,***-***-6655,773.22,2,0,2022-01-27,Processing,Home & Garden,S***,PayPal,MASKED_7516fd43
ORD-11033,CUST-1439,xg***@gmail.com,***-***-9197,1372.66,2,15,2022-02-28,Cancelled,Clothing,J***,Credit Card,MASKED_c86ee0d9
ORD-11034,CUST-8136,***@***.***,***-***-4677,2581.04,7,10,2022-11-29,Refunded,Sports,T***,Bank Transfer,MASKED_3a52f3c2
ORD-11035,CUST-9738,tb***@company.io,***-***-8189,2182.8,5,25,2024-04-01,Processing,Clothing,T***,Cash,MASKED_76423d83
ORD-11036,CUST-8744,ai***@outlook.com,***-***-5750,389.87,1,25,2024-02-01,Shipped,Toys,P***,PayPal,MASKED_0f177369
ORD-11037,CUST-6715,ol***@hotmail.com,***-***-0000,2975.7,7,15,2024-01-11,Cancelled,Books,C***,Debit Card,MASKED_6cc98ba2
ORD-11038,CUST-4650,ny***@hotmail.com,***-***-8275,838.11,7,0,2023-11-18,Pending,Clothing,T***,Bank Transfer,MASKED_3a52f3c2
ORD-11039,CUST-4155,dp***@yahoo.com,***-***-3344,541.4,4,5,2023-09-24,Cancelled,Toys,A***,PayPal,MASKED_11aedd0e
ORD-11040,CUST-9809,uv***@outlook.com,***-***-6005,1104.44,4,0,2022-05-20,Cancelled,Beauty,P***,Debit Card,MASKED_0f177369
ORD-11041,CUST-5193,uw***@outlook.com,***-***-3345,5649.57,9,20,2024-04-01,Pending,Electronics,H***,Debit Card,MASKED_0f177369
ORD-11042,CUST-2231,zj***@gmail.com,***-***-6341,406.08,2,20,2023-02-15,Delivered,Beauty,L***,Cash,MASKED_24d22e03
ORD-11043,CUST-7427,vo***@outlook.com,***-***-1136,5863.92,8,5,2022-07-19,Processing,Books,C***,Cash,MASKED_19d3326f
ORD-11044,CUST-9013,ai***@outlook.com,***-***-2094,1159.82,2,15,2026-05-22,Cancelled,Electronics,T***,Cash,MASKED_c86ee0d9
ORD-11045,CUST-1832,wg***@enterprise.net,***-***-8885,1121.2,5,20,2024-02-25,Shipped,Clothing,J***,Cash,MASKED_3a52f3c2
ORD-11046,CUST-6498,oj***@company.io,***-***-3204,1384.44,two,15,2023-05-13,Pending,Home & Garden,P***,Cash,MASKED_3e8d115e
ORD-11047,CUST-3447,qa***@hotmail.com,***-***-5401,741.36,4,20,2023-10-25,Processing,Clothing,D***,Cash,MASKED_3e8d115e
ORD-11048,CUST-8528,xi***@enterprise.net,***-***-6075,2165.84,8,5,2022-11-03,Cancelled,Books,B***,Debit Card,MASKED_24d22e03
ORD-11049,CUST-4860,  ***@enterprise.net  ,***-***-8554,4667.68,8,15,2022-06-25,Shipped,Beauty,P***,Debit Card,MASKED_11aedd0e
ORD-10050,CUST-2548,zc***@enterprise.net,***-***-5128,344.4,6,25,2024-05-22,Refunded,Clothing,S***,Debit Card,MASKED_3e8d115e
ORD-10051,CUST-1298,rx***@outlook.com,***-***-6598,2864.75,7,15,2022-07-16,Processing,Clothing,J***,Debit Card,MASKED_76423d83
ORD-10052,CUST-6968,no***@enterprise.net,***-***-2345,313.76,8,25,2024-03-13,PENDING,Sports,D***,Cash,MASKED_3a52f3c2
ORD-10053,CUST-9452,xf***@outlook.com,***-***-3626,6839.85,9,10,2023-04-06,Cancelled,Sports,D***,Bank Transfer,MASKED_76423d83
ORD-10054,CUST-8740,xy***@yahoo.com,***-***-8685,106.35,3,15,2023-09-23,Pending,Home & Garden,S***,Credit Card,MASKED_11aedd0e
ORD-10055,CUST-1269,os***@company.io,***-***-3352,3835.28,8,10,2023-03-16,Pending,Home & Garden,C***,PayPal,MASKED_3a52f3c2
ORD-10056,CUST-6649,rc***@enterprise.net,***-***-2698,3791.22,6,20,2024-01-23,Shipped,Beauty,L***,Credit Card,MASKED_3e8d115e
ORD-10057,CUST-6170,vr***@company.io,***-***-9897,2836.8,4,15,2022-09-17,Pending,Toys,A***,PayPal,MASKED_3e8d115e
ORD-10058,CUST-3956,  ***@outlook.com  ,***-***-2311,474.25,7,10,2023-11-08,Shipped,Electronics,H***,Bank Transfer,MASKED_24d22e03
ORD-10059,CUST-3339,rj***@enterprise.net,***-***-3068,2287.41,3,0,2022-08-30,Refunded,Beauty,P***,PayPal,MASKED_6cc98ba2
ORD-10060,CUST-8311,dl***@company.io,***-***-9047,3196.04,5,5,2022-05-06,Processing,Electronics,L***,Bank Transfer,MASKED_c86ee0d9
ORD-10061,CUST-3275,vz***@hotmail.com,***-***-7044,1621.16,2,15,2024-04-02,Cancelled,Food,O***,Cash,MASKED_76423d83
